period,accountsPayable,accruedExpenses,additionalPaidInCapital,cashDuefromBanks,commonStockTotal,customerLiabilityAcceptances,deferredIncomeTax,goodwillNet,intangiblesNet,longTermDebt,longTermInvestments,minorityInterest_x,netLoans,otherAssetsTotal,otherCurrentliabilitiesTotal,otherEarningAssetsTotal,otherEquityTotal,otherLiabilitiesTotal,otherLongTermAssetsTotal,propertyPlantEquipmentTotalNet,retainedEarnings,tangibleBookValueperShare,totalAssets,totalCommonSharesOutstanding,totalDebt,totalDeposits,totalEquity,totalLiabilities,totalLiabilitiesShareholdersEquity,totalLongTermDebt,totalShortTermBorrowings,unrealizedGainLoss,dilutedAverageShares,dilutedEPS,interestIncomeBank,loanLossProvision,minorityInterest_y,netIncome,netIncomeAfterTaxes,netIncomeBeforeTaxes,netInterestIncAfterLoanLossProv,netInterestIncome,nonInterestExpenseBank,nonInterestIncomeBank,provisionforIncomeTaxes,totalAdjustmentstoNetIncome,totalInterestExpense,capitalExpenditures,cashInterestPaid,cashTaxesPaid,cashfromFinancingActivities,cashfromInvestingActivities,cashfromOperatingActivities,changesinWorkingCapital,depreciationDepletion,financingCashFlowItems,foreignExchangeEffects,issuanceRetirementofDebtNet,issuanceRetirementofStockNet,netChangeinCash,netIncomeStartingLine,nonCashItems,otherInvestingCashFlowItemsTotal,totalCashDividendsPaid,ticker,market,accountsReceivableTradeNet,accumulatedDepreciationTotal,cashEquivalents,cashandShortTermInvestments,currentPortofLTDebtCapitalLeases,noteReceivableLongTerm,notesPayableShortTermDebt,otherCurrentAssetsTotal,otherReceivables,prepaidExpenses,propertyPlantEquipmentTotalGross,totalCurrentAssets,totalCurrentLiabilities,totalInventory,totalReceivablesNet,costofRevenueTotal,depreciationAmortization,gainLossonSaleofAssets,grossProfit,interestExpIncNetOperatingTotal,interestIncExpNetNonOperatingTotal,operatingIncome,otherNonOperatingIncExpNet,otherOperatingExpensesTotal,revenue,sellingGeneralAdminExpensesTotal,totalOperatingExpense,unusualExpenseIncome,cash,shortTermInvestments,treasuryStockCommon,insuranceReceivables,policyLiabilities,amortizationofPolicyAcquisitionCosts,lossesBenefitsandAdjustmentsTotal,netInvestmentIncome,otherRevenueTotal,totalPremiumsEarned,cashPayments,cashReceipts,researchDevelopment,minorityInterest,payableAccrued,amortization,deferredTaxes,deferredPolicyAcquisitionCosts,realizedUnrealizedGainsLosses,otherBearingLiabilitiesTotal,totalPreferredSharesOutstanding,fuelExpense,eSOPDebtGuarantee,equityInAffiliates
2019-09-30,148.179,,83.719,,26.141,,45.564,582.226,702.424,1005.638,29.208,0.225,,,162.761,,-142.576,22.772,80.899,131.08,1310.011,-0.5118,2682.092,205.66009,1123.198,,1179.393,1502.699,2682.092,1005.638,,,208.937,0.37997,,,-0.01,79.39,79.4,105.883,,,,,26.483,,,-7.305,,,399.922,-23.447999999999993,133.213,27.316000000000003,6.177,-3.261,,396.76800000000003,6.414999999999999,509.687,79.4,5.217,-16.143,0.0,REC.MI,MI,277.371,-300.162,612.948,612.948,101.094,,16.466,23.538,28.944000000000017,,431.242,1156.255,428.5,213.454,306.315,105.771,,,251.394,,-5.008,110.941,-0.05,1.925,357.165,106.704,140.45299999999997,,,,-97.902,,,,,,,,,,31.824,,,13.181000000000004,1.9220000000000006,,,,,,,
2019-06-30,156.837,,83.719,,26.141,,45.856,579.167,695.643,627.667,27.05,0.215,,,149.806,,-160.569,22.842,81.64,128.314,1232.626,-0.99228,2169.218,205.20609,722.474,,1071.188,1098.03,2169.218,627.667,,,209.05397,0.39297,,,-0.01,82.152,82.162,109.618,,,,,27.456,,,-9.108,,,-98.876,-29.3,54.071,-50.882000000000005,6.300999999999999,2.08,,-17.686000000000007,12.813000000000002,-74.10499999999999,82.162,0.152,-20.192,-96.083,REC.MI,MI,297.253,-293.452,103.493,103.493,78.109,,16.698,18.217,31.398000000000025,,421.766,657.404,401.45,207.043,328.651,106.832,,,253.431,,-6.659,116.549,-0.272,-0.388,360.263,106.665,136.882,,,,-110.729,,,,,,,,,,30.605,,,12.524,3.8139999999999996,,,,,,,
2019-12-31,2262,352,553,,2191.0,,6,,698.0,2670,202,93,,,2033,,,527,367,4713.0,1383.0,3.34654,13009.0,996.25323,3704.0,,4032.0,8977.0,13009.0,3147.0,,,996.22659,0.12525,,,-54,-2.0,52.0,105.0,,,,,53.0,,,-201,30,144,58.0,-365.0,838.0,169.0,317,0,4,58,,535.0,-2.0,354.0,-164.0,0,SPM.MI,MI,3272,,2,2539.0,393,17,164.0,123,555.0,220,,7012.0,5204.0,303,3827,2943,317,,1646,,-83,187.0,1.0,2.0,4589.0,1081,1459.0,59.0,2270,267,-95,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2401,335,553,,2191.0,,30,,699.0,2615,181,38,,,1485,,,535,315,4753.0,1342.0,3.30449,12321.0,996.2211,3506.0,,3991.0,8330.0,12321.0,3023.0,,,1008.71723,0.0403,,,-32,14.0,46.0,123.0,,,,,77.0,,,-135,62,50,-136.0,-151.0,419.0,-112.0,298,-15,-69,-59,,63.0,14.0,219.0,-16.0,-62,SPM.MI,MI,3320,-9397.0,1,1815.0,374,25,109.0,109,568.0,232,13619.0,6348.0,4704.0,304,3888,2852,298,,1670,,-136,262.0,-3.0,1.0,4522.0,1100,1408.0,9.0,1736,78,-95,,,,,,,,,,,,,,,,,,,,,
2020-03-31,144.586,,,,16.879,,5.188,,40.194,0.0,55.78,20.221,,,75.353,,-23.417,37.999,107.188,793.137,726.172,4.01248,1720.091,168.64,719.886,,716.858,1003.233,1720.091,540.148,,,168.69818,-0.23163,,,2.37,-39.076,-41.446,-47.932,,,,,-6.486,,,-5.432,5.713,,-12.906,-5.43,-17.839,-32.296,47.89,0.0,4.58,-12.906,,-31.595,-41.446,8.013,0.002,,SFER.MI,MI,93.651,,190.737,191.416,179.738,,0.0,32.005,19.043000000000006,,,723.792,399.677,387.677,112.694,91.495,,,130.239,,-11.603,-36.329,,0.464,221.734,166.104,166.56799999999998,,,0.679,-2.776,,,,,,,,,,,,,,,,,,,,,
2019-12-31,197.46,7.772,,,16.879,,5.57,,42.484,0.0,56.03,21.618,,,85.707,,-16.501,37.715,99.378,828.26,766.045,4.27635,1843.878,168.64,724.389,,763.647,1080.231,1843.878,559.267,,,168.65616,0.17347,,,1.877,29.207,27.33,38.237,,,,,10.907,,,-19.427999999999997,4.552,11.649999999999999,-25.198000000000008,-19.437999999999995,67.07499999999999,-18.64,48.34699999999998,-0.5439999999999996,1.7610000000000001,-24.65400000000001,0.0,24.2,25.938999999999993,11.429000000000002,-0.009999999999999981,0.0,SFER.MI,MI,147.331,,1.152,222.332,165.122,,0.0,7.04,36.797,14.695,,817.726,456.061,389.531,184.128,235.792,,,436.599,,-16.842,55.784,-0.705,0.21,672.391,380.661,380.81499999999994,-0.056,221.18,,-2.776,,,,,,,,,,,,,,,,,,,,,
2019-09-30,176.007,,,,16.879,,5.687,,40.49,0.0,58.626,23.446,,,90.378,,-16.37,44.713,101.612,841.71,739.477,4.1314,1810.997,168.64,733.556,,737.21,1073.787,1810.997,568.671,,,168.74,0.01121,,,0.501,1.892,1.391,4.077,,,,,2.686,,,-19.53,4.58,3.604000000000001,-23.33499999999998,-19.389000000000003,64.893,0.26200000000000045,47.22400000000002,-0.30400000000000027,-2.217,-21.14399999999999,-1.887,19.952,1.3910000000000053,16.016,0.141,0.0,SFER.MI,MI,110.564,,198.132,198.49,164.885,,0.0,36.444,19.941000000000003,,,768.559,431.27,403.12,130.505,102.225,,,187.269,,-7.242,11.319,,-0.232,289.494,176.182,175.95000000000002,,,0.358,-2.776,,,,,,,,,,,,,,,,,,,,,
2019-06-30,210.916,,,,16.879,,6.04,,41.087,16.313,57.676,23.487,,,72.369,,-19.784,43.198,93.381,833.852,737.696,4.10581,1802.856,168.74,712.944,,733.902,1068.954,1802.856,576.619,,,168.80937,0.34432,,,-1.961,58.074,60.035,78.897,,,,,18.862,,,-15.190000000000001,7.298,6.864,-93.28,-15.171,70.76400000000001,-53.538000000000004,46.370999999999995,-4.0649999999999995,0.09999999999999964,-31.843000000000004,0.0,-37.587,48.989,24.402,0.019000000000000003,-57.372,SFER.MI,MI,154.699,,1.299,178.18,136.325,,0.0,5.127,38.65199999999999,14.87,,776.86,419.61,385.332,193.351,247.975,,,456.895,,-14.284,93.914,-0.733,3.549,704.87,359.459,362.981,-0.027,176.881,,-0.889,,,,,,,,,,,,,,,,,,,,,
2019-12-31,487,44,746,,2736.0,,106,,990.0,10628,1841,,,,1402,,-70,972,386,16439.0,3232.0,1.59912,24043.0,3292.428,14774.0,,6255.0,17788.0,24043.0,10643.0,,,3387.50003,0.15587,,,,509.0,509.0,676.0,,,,,167.0,,,-552,113,220,666.0,-577.0,265.0,-822.0,367,0,,705,-39.0,354.0,509.0,211.0,-25.0,0,SRG.MI,MI,1217,,2851,2851.0,1675,3,2456.0,10,179.0,15,,4384.0,6064.0,112,1396,242.0,367,,1091.0,,-14,696.0,-6.0,22,1333.0,-24.0,395.0,30.0,,,-389,,,,,,,,,,,3,,,,,,,,,,
2019-06-30,338,25,746,,2736.0,,107,,912.0,9799,1796,,,,1403,,-75,1055,374,16300.0,3005.0,1.56021,23013.0,3300.84092,14020.0,,6062.0,16951.0,23013.0,9814.0,,,3385.64353,0.1722,,,,581.0,581.0,789.0,,,,,208.0,,,-402,72,167,-169.0,-427.0,1221.0,117.0,355,3,,574,,625.0,581.0,168.0,-25.0,-746,SRG.MI,MI,947,,2497,2497.0,1281,1,2925.0,20,60.0,9,,3630.0,5972.0,97,1007,186.0,355,,1146.0,,45,756.0,-12.0,20,1332.0,15.0,390.0,,,,-350,,,,,,,,,,,3,,,,,,,,,,
2019-12-31,950,572,2189,,1157.0,,31,144,1191.0,1200,35,68,,,662,,331,1041,823,4219.0,2751.0,6.4514,12686.0,891.43449,2276.0,,7086.0,5600.0,12686.0,1352.0,,-1,901.6081,0.31936,,,0,207.0,207.0,289.0,,,,,82.0,,,-655,10,90,-412.0,-505.0,1355.0,7.0,622,-6,-10,-174,-125,428.0,207.0,518.0,150.0,-107,STM.MI,MI,1380,,1691,2734.0,924,,0.0,33,434.0,,,6274.0,3108.0,1693,1814,3407,,,1900,8,-410,699.0,,-82,5307.0,551,1201.0,113,906,137,-328,,,,,,,,,,611.0,,,,1,,,,,,987.0,
2019-06-29,895,500,2185,,1157.0,,25,145,1263.0,2025,83,134,,,556,,354,959,788,4151.0,2556.0,6.18066,12433.0,896.02116,2418.0,,6946.0,5487.0,12433.0,2183.0,,0,902.31236,0.26302,,,-1,180.0,181.0,221.0,,,,,40.0,,,-880,9,40,26.0,-952.0,842.0,-123.0,599,7,-3,251,-125,-87.0,181.0,196.0,-72.0,-107,STM.MI,MI,1162,,1325,2452.0,235,,0.0,65,431.0,,,6003.0,2186.0,1893,1593,2747,,,1502,8,-115,336.0,,-52,4249.0,548,1166.0,69,794,333,-216,,,,,,,,,,593.0,,,,-11,,,,,,910.0,
2020-03-31,6573,,2094,,,,419,22908,7119.0,25396,6517,1388,,,43,,9406,4971,937,18563.0,9133.0,-0.44638,67995.0,21067.15989,33978.0,,20623.0,47372.0,67995.0,29776.0,,-10,21067.15989,0.02829,,,-31,560.0,591.0,673.0,,,,,82.0,,,-1136,499,37,-1106.0,-1119.0,2370.0,1010.0,1201,-733,-83,-333,,62.0,591.0,-431.0,17.0,-40,TIT.MI,MI,4889,,3265,4250.0,2283,2438,1919.0,,92.0,,,9513.0,10818.0,282,4981,1273,1201,,2691,,140,533.0,,221,3964.0,711,2158.0,25,,985,,,,,,,,,,,,,,,-1,,,,,,,
2019-12-31,4323,535.0,2094,,11677.0,,248,23083,7667.0,23945,112,2346,,,2506,,-1981,7586,7640,19505.0,8561.0,-0.49698,70104.0,21067.15989,32280.0,,20280.0,49824.0,70104.0,28521.0,,19,21067.15989,0.03257,,,-137,365.0,486.0,607.0,,,,,121.0,,,-758,335,46,80.0,-390.0,1424.0,102.0,1169,258,-12,-151,0.0,1102.0,133.0,36.0,368.0,-27,TIT.MI,MI,3286,,483,4137.0,3759,2636,0.0,,974.0,804.0,,9461.0,11123.0,260,4260,3043,2431,,5937,,-681,1288.0,,448,8980.0,1352,4649.0,418,2655.0,999,-90.0,,,,,,,,,,,,,,-16,,,,,,,
2019-09-30,6459,,2094,,,,383,26750,7714.0,25546,2648,2322,,,42,,9568,5506,1019,19688.0,8498.0,-0.67603,69473.0,21067.15989,34539.0,,20222.0,49251.0,69473.0,30262.0,,62,21067.15989,0.01633,,,-52,301.0,353.0,459.0,,,,,106.0,,,-765,423,42,-105.0,-878.0,1387.0,-330.0,1262,-417,-3,313,5.0,401.0,353.0,8.0,-113.0,-6,TIT.MI,MI,4940,,2147,3394.0,2583,2856,1694.0,,165.0,,,8798.0,10778.0,299,5105,1433,1262,,2996,,-366,825.0,,223,4429.0,633,2171.0,53,,1247,,,,,,,,,,,,,,,94,,,,,,,
2019-06-30,3427,670.0,2094,,11677.0,,313,26784,8006.0,23926,115,2385,,,2707,,-1981,7511,3058,19892.0,8198.0,-0.70446,69112.0,21067.15989,32150.0,,19949.0,49163.0,69112.0,28740.0,,51,21067.15989,0.01705,,,-189,550.0,739.0,1131.0,,,,,392.0,,,-949,471,10,-1323.0,-734.0,1654.0,-213.0,1232,-3,-1,-1104,5.0,-404.0,553.0,-187.0,215.0,-221,TIT.MI,MI,3494,,141,2811.0,3410,3004,0.0,,609.0,1023.0,,8253.0,10214.0,316,4103,2990,2496,,6004,,-755,1886.0,,491,8994.0,1469,4118.0,-338,1559.0,1111,-90.0,,,,,,,,,,,,,,269,,,,,,,
2020-03-31,530.219,,609.733,,1180.537,,419.888,,1470.105,175.195,878.443,191.352,,,485.298,,-1058.559,327.611,230.412,6701.948,10490.61,8.26083,14121.444,1180.53683,944.755,,11222.321,2899.123,14121.444,377.183,,,1180.537,-0.21465,,,5.664,-660.068,-665.732,-529.963,,,,,135.769,,,-68.471,,,-110.296,-1100.507,516.078,316.416,134.615,0.001,-19.686,-110.297,,-714.411,-665.732,698.417,-1032.036,,TEN.MI,MI,1183.989,,254.88,1016.109,567.572,152.647,0.0,7.859,244.68100000000004,,,4687.889,1583.089,2235.251,1428.67,1293.665,39.413,,468.646,,-17.015,-512.783,-0.165,4.948,1762.311,311.428,981.4290000000001,625.64,98.962,662.267,,,,,,,,,,,,,,32.362,,,,,,,,
2019-12-31,555.887,,609.733,,1180.537,,336.982,,1561.559,40.88,904.899,197.414,,,405.449,,-957.246,305.982,225.68,6323.143,11155.934,8.83276,14842.991,1180.53683,1052.319,,11988.958,2854.033,14842.991,233.198,,,1180.537,0.12856,,,3.318,151.773,148.455,158.268,,,,,9.813,,,-80.46699999999998,,,-290.381,43.788999999999994,264.27200000000016,34.59300000000002,125.98599999999999,0.0,1.0659999999999998,-136.91099999999997,,18.746000000000095,148.45500000000004,-57.11800000000002,124.25599999999997,-153.46999999999997,TEN.MI,MI,1348.16,,1166.697,1764.675,819.121,157.103,0.0,19.929,271.96299999999997,,,5670.607,1780.457,2265.88,1620.123,1244.186,19.321,,496.362,,7.928,151.767,-1.427,4.313,1740.548,320.961,344.595,,118.314,479.664,,,,,,,,,,,,,,12.356000000000002,,,,,,,,
2019-09-30,551.859,,609.733,,1180.537,,380.809,,1565.891,49.05,899.129,200.939,,,490.389,,-999.95,278.669,217.608,6352.157,11164.946,8.80055,15020.277,1180.53683,1162.346,,11955.266,3065.011,15020.277,250.743,,,1180.537,0.09025,,,6.033,106.548,100.515,208.256,,,,,107.741,,,-86.643,,,55.669000000000004,-70.39399999999999,373.7499999999999,149.42399999999998,122.441,-1.2,-6.513,56.86899999999997,,352.51199999999994,100.51499999999999,-10.813000000000017,16.249000000000024,0.0,TEN.MI,MI,1310.213,,147.784,1859.768,911.603,154.718,0.0,4.697,268.72900000000004,,,5830.774,1953.851,2387.367,1578.942,1248.691,20.393,,515.092,,21.189,187.12,-0.053,-0.538,1763.783,308.117,327.972,,98.775,1613.209,,,,,,,,,,,,,,12.182999999999996,,,,,,,,
2019-06-30,636.72,,609.733,,1180.537,,355.302,,1575.561,49.375,889.846,208.698,,,440.863,,-914.44,278.577,205.806,6403.661,11065.668,8.7807,14983.447,1180.53683,1121.789,,11941.498,3041.949,14983.447,242.432,,,1180.537,0.20456,,,1.787,241.486,239.699,254.641,,,,,14.942,,,-97.37799999999999,,,-154.22,96.734,342.30100000000004,156.052,123.058,-0.672,0.7,177.002,,285.51499999999993,239.699,-188.67,194.112,-330.55,TEN.MI,MI,1481.076,,167.7,1562.681,879.357,156.173,0.0,16.696,259.28999999999996,,,5752.4,1956.94,2432.657,1740.366,1342.819,19.295,,575.146,,20.212,234.488,-0.059,12.877,1917.965,308.486,340.65800000000013,,127.993,1266.988,,,,,,,,,,,,,,12.162,,,,,,,,
2020-06-30,2247.7,100.0,20,,442.2,,,230.1,311.5,8278.7,458.0,41.9,,,347.6,,-205.3,1322.9,189.6,14002.7,3909.6,1.80327,18594.4,2009.9095,10368.3,,4166.0,14428.4,18594.4,8299.2,,,2009.9095,0.17948,,,-2.1,377.5,379.6,534.6,,,,,155.0,,,-439.5,98.8,134.6,411.3,-430.9,191.3,-692.2,298.8,-19.0,,760.3,,171.7,379.6,205.1,8.6,-330.0,TRN.MI,MI,1461.2,-9201.9,915.1,1742.5,1402.5,9.8,666.6,13.4,60.899999999999864,20.2,23204.6,3392.7,4764.4,94.5,1522.1,224.4,302.7,,937.7,,-38.0,573.7,-1.1,-1.1,1162.1,86.0,364.0,-23.6,314.0,513.4,-0.5,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2445.2,98.6,20,,442.2,,,230.1,312.6,9480.5,485.7,41.6,,,326.3,,-151.9,1269.5,115.1,13864.2,3880.0,1.81473,18003.7,2009.992,9632.2,,4190.3,13813.4,18003.7,9480.7,,,2009.992,0.19114,,,-4.8,390.7,395.5,558.7,,,,,163.2,,,-820.9000000000001,118.70000000000002,305.40000000000003,-265.7,-799.1,913.0000000000001,12.799999999999955,295.6,-10.0,,-88.89999999999998,,-151.8,395.5,209.1,21.8,-166.8,TRN.MI,MI,1290.7,-8877.0,647.4,1576.6,126.5,9.8,25.0,0.1,47.399999999999864,10.3,22741.2,2986.2,3021.6,61.1,1338.1,211.1,296.1,,967.8,,-40.1,598.9,-0.1,-22.0,1178.9,104.0,368.9,-9.2,410.0,519.2,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2523.1,102.5,20,,442.2,,,230.1,277.2,8983.3,323.9,36.8,,,445.0,,-155.9,925.3,104.5,13348.3,3657.5,1.71966,17751.1,2009.992,9754.6,,3963.8,13787.3,17751.1,9005.5,,,2009.992,0.18048,,,-1.8,366.6,368.4,518.7,,,,,150.3,,,-381.3,106.6,-10.6,-127.0,-375.1,382.4,-463.4,282.0,-99.5,,280.9,,-119.7,368.4,195.4,6.2,-308.4,TRN.MI,MI,1582.8,-8668.8,677.4,1711.4,727.1,9.4,22.0,2.4,58.200000000000045,20.1,22017.1,3457.7,3819.7,82.8,1641.0,186.5,288.6,,922.5,,-36.6,557.5,-2.2,0.9,1109.0,80.9,365.0,-5.4,531.8,502.2,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,,,3294.604,6748.8512,2843.177,,220.103,1465.26,266.119,22453.486,293.676,66.529,92222.03,2072.696,80.165,17001.34236,-114.862,5494.219,2964.384,2590.524,6005.524,9.26274,126492.592,1135.03335,26040.547,82346.135,12244.894,114247.698,126492.592,22836.044,3204.503,244.562,1135.03335,0.08356,506.976,155.182,-8.286,93.572,101.858,154.24,271.365,426.547,-796.895,679.77,52.382,,80.429,-38.49,,,397.948,-32.054,-517.3,-802.839,65.873,397.948,,,0.0,-151.406,101.858,117.808,6.436,0.0,UBI.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.111,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,3294.604,8826.2216,2843.177,,146.335,1465.26,274.643,22849.776,287.353,58.23,89815.0,2285.379,64.547,17217.49948,-127.549,4802.139,2939.582,2370.247,5707.872,8.81896,126615.985,1135.03335,26526.15,83268.866,11749.718,114866.267,126615.985,23238.766,3287.384,59.725,1135.93421,0.05344,531.243,209.866,-12.951,60.147,73.098,81.911,227.124,436.99,-847.28,702.067,8.813,,94.253,-204.936,,,0.0,-145.605,196.72199999999998,139.927,66.62899999999999,,,,0.0,51.117,73.09799999999998,-82.932,59.331,0.0,UBI.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.111,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,3294.604,10951.3341,2843.177,,106.766,1465.26,259.447,23709.862,281.005,46.577,90161.133,2542.348,37.542,18183.68023,-128.297,6731.319,2646.594,2528.242,5652.114,8.78376,130427.072,1134.87842,28026.664,83784.992,11693.212,118733.86,130427.072,23709.862,4316.802,59.725,1134.12887,0.05359,544.532,139.265,-7.239,60.132,67.371,101.782,303.641,442.906,-805.431,603.572,34.411,,101.626,-30.977999999999994,,,0.40399999999999636,-79.60600000000002,106.16500000000002,-83.934,58.06099999999999,,,,0.4039999999999999,26.962999999999994,67.37100000000001,64.667,-48.628,0.0,UBI.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.111,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,3294.604,9205.865899999999,2843.177,,105.187,1465.26,255.511,23947.08,266.897,39.344,90812.355,2423.535,34.958,16615.39577,-123.616,4145.995,2745.165,2506.708,5268.82,8.45326,127480.304,1134.87842,27911.905,83928.72,11314.195,116166.109,127480.304,24356.95,3554.955,59.725,1126.22123,0.0439,553.653,262.52,-7.283,48.711,55.994,65.203,196.873,459.393,-735.088,603.418,9.209,,94.26,-78.093,,,-142.08800000000002,-102.56299999999999,254.862,286.23400000000004,56.242000000000004,,,,0.0,10.210999999999999,55.994,-143.608,-24.47,-142.088,UBI.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.515,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,661.0,13225.0,55729.1,20995.0,,693.0,886,1914.0,105979,4787.0,369,466572.0,7742.0,685,285113.73,2210,77305,14641,11097.0,27717.0,26.24551,855647.0,2233.37208,188390.0,526128.0,61416.0,794231.0,855647.0,105979.0,82411.0,-2728.0,2239.95114,0.23152,7386.0,2302,-31,132.0,152.0,294.0,2787.0,5089.0,-8454.0,5961.0,142.0,-61,2297.0,-1973,,,-269.0,1692.0,-16686.0,-18908.0,1104,0,-10,,0,-15273.0,250.0,868.0,3665.0,-269,UCG.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,676.0,13225.0,46289.6,20995.0,,608.0,886,1916.0,103780,5670.0,411,462011.0,9796.0,354,275447.88,608,79160,15039,9176.0,26960.0,25.22374,832183.0,2233.37208,173253.0,518585.0,59136.0,773047.0,832183.0,103780.0,69473.0,-2649.0,2233.72787,0.87418,7407.0,1187,-87,3241.0,2007.0,2727.0,3996.0,5183.0,-7678.0,6409.0,720.0,-63,2224.0,-212,,,-46.0,1123.0,479.0,-2580.0,1063,992,31,,0,1587.0,3241.0,-1245.0,1335.0,-1038,UCG.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,38.8,,,3365.3,,83.0,1625.0,387.1,4498.3,61110.3,1617.1,,1753.3,697.3,,4.1,1780.6,700.1,2484.2,2376.8,6.52515,76101.9,716.5201,4498.3,,6687.5,69414.4,76101.9,4498.3,,944.7,716.5,0.5483,,,-70.5,276.0,346.5,426.4,,,,,79.9,0.0,,-123.0,,32.699999999999996,476.90000000000003,-582.9,852.6999999999999,337.3000000000002,,553.0,,-78.7,2.6,746.6999999999999,426.4000000000001,89.0,-459.90000000000003,0,UNI.MI,MI,,,1007.0,,,5477.5,0.0,,,,,,,,,,,-154.3,,,32.7,547.9,0.1,613.2,,460.1,7389.4,-10.5,,,-3.4,1456.2,60699.3,,6326.6,836.0,,6548.639999999999,,,,,,,,101.2,279.8,,,,,
2019-06-30,-0.1,37.4,,,3365.3,,53.1,1581.7,354.2,4236.6,58753.9,1455.4,,1665.9,467.0,,4.0,11200.5,11451.2,1929.6,2117.4,5.80082,82317.8,716.43261,4236.6,,6091.8,76226.0,82317.8,4236.6,,608.8,715.5,0.92031,,,-113.6,626.6,740.2,861.0,,,,,120.8,-0.1,,-94.9,,1.7,-297.6,-501.1,700.4,2593.7,,-169.7,,-1.3,2.4,-98.3,861.0,-2754.3,-406.2,-129,UNI.MI,MI,,,183.5,,,5221.0,0.0,,,,,,,,,,,-47.5,,,441.5,467.0,,354.3,,427.8,7659.0,-10.3,,,-3.7,1070.8,58776.1,,6887.2,828.8,,6914.496,,,,,,,,106.0,94.6,,,,,
2019-12-31,,48.467,1082.204,,57.071,,130.076,2093.428,591.243,819.014,120.81,7.072,,351.13,10.561,,,634.25,66.557,193.102,164.594,-2.17783,5288.293,627.77778,3140.389,,1317.478,3970.815,5288.293,819.014,,13.609,639.896,0.1808,,,-0.895,76.742,71.713,76.435,,,,,4.722,,,-108.66999999999999,,,35.375,-105.774,19.895999999999987,-35.658,85.504,0.0,,38.98799999999994,-3.6129999999999427,-50.503,77.662,-107.612,2.8959999999999866,0,NEXI.MI,MI,,,115.361,115.388,,1689.287,2321.375,,,,,,,,67.348,346.557,85.504,,457.147,0.605,,76.435,,-6.302,803.704,296.477,380.712,4.428,0.027,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,1082.204,,57.071,,130.076,2093.428,591.243,819.014,120.81,7.072,,474.442,1.82,,,691.458,66.557,193.102,164.594,-2.17783,5288.293,627.77778,3140.389,,1317.478,3970.815,5288.293,819.014,,13.609,584.24,-0.05645,,,-0.025,58.424,-35.174,-35.716,,,,,-0.542,,,-58.609,,,-124.249,89.136,160.316,25.168,70.313,-0.841,,-811.218,687.81,125.203,58.424,6.411,147.745,0,NEXI.MI,MI,,,115.388,115.388,,1633.323,2321.375,,,,,,,,,300.514,70.313,,357.285,0.714,,-35.716,,1.964,657.799,318.199,393.001,1.811,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,29.84627,34.351,313.89391,,11.32755,,17.0198,,543.21815,277.08909,12.04729,,,,215.64489,,-0.05127,235.70637,18.30876,167.99932,-48.62303,-0.20242,1141.7147,1322.30784,333.59487,,275.55149,866.1632,1141.7147,287.47909,,-0.99566,1031.69914,-0.08461,,,,-50.25946,-50.25946,-46.0063,,,,,4.25316,,,-198.52304,,6.61266,262.92688,-110.81799,-24.87775,-25.57781,98.49587,-38.4413,,6.80671,294.56146,127.23113,-46.0063,-51.7895,87.70505,,JUVE.MI,MI,31.10613,-79.943,136.97586,153.35562,46.11578,95.80961,0.0,1.00799,98.55312999999998,8.49238,247.94177,304.33158,325.95794,11.81633,129.65926,28.20675,93.88891,,230.17174,,-7.12755,-38.10461,-0.77414,6.05287,258.37849,225.30457,268.27635,-56.97,,16.37976,,,,,,,,,,,,,,,,,,,,,,
